Evento;Sitio;Fecha;Ronda;Blancas;Negras;Resultado;ELO Blancas;ELO Negras;Apertura;Movimientos;Lista_movimientos;Número de movimientos;Apertura_10_movimientos
Rated rapid game;https://lichess.org/Z0frjej6;2023.04.30;?;Salvaje_Unitario;noche_cabana;0-1;1271;1221;;e4 d5 exd5 Qxd5 Nc3 Qa5 d4 c5 d5 Nf6 Bc4 Bf5 Qf3 Bxc2 Bd2 Qc7 Bb5+ Kd8 Bf4 Qa5 Rc1 Be4 Qd1 Bxg2 d6 exd6 Bxd6 Bxd6 Qxd6+ Nbd7 Rd1 Qc7 Qxc7+ Kxc7 Ba4 Bxh1 Nb5+ Kb6 Rd6+ Ka5 a3 Kxa4 Nc3+ Kb3 Rd3 Kxb2 Na4+ Kc2 Rc3+ Kb1 Kd2 Ne4+ Kd3 Nxc3 Nxc3+ Kb2 Nge2 Ne5+ Kd2 Rad8+;['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qa5', 'd4', 'c5', 'd5', 'Nf6', 'Bc4', 'Bf5', 'Qf3', 'Bxc2', 'Bd2', 'Qc7', 'Bb5+', 'Kd8', 'Bf4', 'Qa5', 'Rc1', 'Be4', 'Qd1', 'Bxg2', 'd6', 'exd6', 'Bxd6', 'Bxd6', 'Qxd6+', 'Nbd7', 'Rd1', 'Qc7', 'Qxc7+', 'Kxc7', 'Ba4', 'Bxh1', 'Nb5+', 'Kb6', 'Rd6+', 'Ka5', 'a3', 'Kxa4', 'Nc3+', 'Kb3', 'Rd3', 'Kxb2', 'Na4+', 'Kc2', 'Rc3+', 'Kb1', 'Kd2', 'Ne4+', 'Kd3', 'Nxc3', 'Nxc3+', 'Kb2', 'Nge2', 'Ne5+', 'Kd2', 'Rad8+'];60;e4 d5 exd5 Qxd5 Nc3 Qa5 d4 c5 d5 Nf6
Rated rapid game;https://lichess.org/lY9wFQcY;2023.04.30;?;baltasargil;Salvaje_Unitario;1-0;1252;1278;;e4 e5 Nf3 Nf6 Nc3 Nc6 Bc4 Bc5 O-O O-O Re1 Ng4 Rf1 a6 Nd5 b5 Bd3 Nd4 Nxd4 Bxd4 Qxg4 d6 Qg3 c6 Ne3 d5 exd5 cxd5 Be2 f5 f4 e4 Kh1 Be6 d3 h6 dxe4 dxe4 c3 Bc5 Rd1 Qf6 Nd5 Qf7 c4 Rad8 Nc3 Bxc4 Rxd8 Bxe2 Rxf8+ Bxf8 Nxe2 Qc4 Qb3 Qxb3 axb3 a5 Rxa5 b4 Ra8 g5 fxg5 hxg5 Bxg5 Kf7 Bd2 Bc5 Rb8 e3 Bxb4 Bd4 Nxd4 f4 Rf8+ Kg7 Rxf4 e2 Nxe2 Kh6 Rg4 Kh5 Rg3 Kh4 Kg1 Kh5 Kf2 Kh4 Kf3 Kh5 Kf4 Kh4 Rh3#;['e4', 'e5', 'Nf3', 'Nf6', 'Nc3', 'Nc6', 'Bc4', 'Bc5', 'O-O', 'O-O', 'Re1', 'Ng4', 'Rf1', 'a6', 'Nd5', 'b5', 'Bd3', 'Nd4', 'Nxd4', 'Bxd4', 'Qxg4', 'd6', 'Qg3', 'c6', 'Ne3', 'd5', 'exd5', 'cxd5', 'Be2', 'f5', 'f4', 'e4', 'Kh1', 'Be6', 'd3', 'h6', 'dxe4', 'dxe4', 'c3', 'Bc5', 'Rd1', 'Qf6', 'Nd5', 'Qf7', 'c4', 'Rad8', 'Nc3', 'Bxc4', 'Rxd8', 'Bxe2', 'Rxf8+', 'Bxf8', 'Nxe2', 'Qc4', 'Qb3', 'Qxb3', 'axb3', 'a5', 'Rxa5', 'b4', 'Ra8', 'g5', 'fxg5', 'hxg5', 'Bxg5', 'Kf7', 'Bd2', 'Bc5', 'Rb8', 'e3', 'Bxb4', 'Bd4', 'Nxd4', 'f4', 'Rf8+', 'Kg7', 'Rxf4', 'e2', 'Nxe2', 'Kh6', 'Rg4', 'Kh5', 'Rg3', 'Kh4', 'Kg1', 'Kh5', 'Kf2', 'Kh4', 'Kf3', 'Kh5', 'Kf4', 'Kh4', 'Rh3#'];93;e4 e5 Nf3 Nf6 Nc3 Nc6 Bc4 Bc5 O-O O-O
Rated rapid game;https://lichess.org/RRcZBAM9;2023.04.29;?;Salvaje_Unitario;yahyamissaoui;1-0;1274;1182;;e4 d5 e5 Nc6 f4 Bf5 d4 f6 Nf3 fxe5 dxe5 Nb4 Na3 e6 h3 Nc6 g4 Be4 Be3 Bxa3 bxa3 d4 Bxd4 Qe7 Bc3 Qxa3 Qd2 Bxf3 Rd1 Bxh1 Qd7+ Kf8 Qxe6 Qxc3+ Rd2 Qe3+ Be2 Qg3+ Kd1 Bf3 Rd7 Qg1+ Kd2 Bxe2 Qf7#;['e4', 'd5', 'e5', 'Nc6', 'f4', 'Bf5', 'd4', 'f6', 'Nf3', 'fxe5', 'dxe5', 'Nb4', 'Na3', 'e6', 'h3', 'Nc6', 'g4', 'Be4', 'Be3', 'Bxa3', 'bxa3', 'd4', 'Bxd4', 'Qe7', 'Bc3', 'Qxa3', 'Qd2', 'Bxf3', 'Rd1', 'Bxh1', 'Qd7+', 'Kf8', 'Qxe6', 'Qxc3+', 'Rd2', 'Qe3+', 'Be2', 'Qg3+', 'Kd1', 'Bf3', 'Rd7', 'Qg1+', 'Kd2', 'Bxe2', 'Qf7#'];45;e4 d5 e5 Nc6 f4 Bf5 d4 f6 Nf3 fxe5
Rated rapid game;https://lichess.org/9JDCUBtE;2023.04.29;?;Salvaje_Unitario;Zaed999z;1-0;1267;1248;;e4 e5 Nf3 Nc6 d3 Bc5 c3 Nf6 d4 exd4 cxd4 Bb4+ Bd2 Nxe4 a3 Bxd2+ Nbxd2 Qe7 Be2 d5 O-O Bf5 Bd3 O-O-O Re1 Rde8 b4 Qf6 Nb3 Nc3 Qd2 Rxe1+ Rxe1 Bxd3 Qxd3 Ne4 b5 Ne7 Re2 Re8 b6 axb6 Qb1 Nc3 Qb2 Nxe2+ Qxe2 Nf5 Qxe8+ Qd8 Qxf7 Nh4 Qxg7 Nxf3+ gxf3 c5 Qxh7 Qg5+ Kh1 c4 Qh3+ Kb8 Qh8+ Ka7 Nc5 bxc5 dxc5 Qc1+ Kg2 Qxa3 Qd4 c3 c6+ Kb8 Qe5+ Ka7 c7 c2 c8=Q c1=Q Qeb8+ Kb6 Qbxb7+ Ka5 Qca8#;['e4', 'e5', 'Nf3', 'Nc6', 'd3', 'Bc5', 'c3', 'Nf6', 'd4', 'exd4', 'cxd4', 'Bb4+', 'Bd2', 'Nxe4', 'a3', 'Bxd2+', 'Nbxd2', 'Qe7', 'Be2', 'd5', 'O-O', 'Bf5', 'Bd3', 'O-O-O', 'Re1', 'Rde8', 'b4', 'Qf6', 'Nb3', 'Nc3', 'Qd2', 'Rxe1+', 'Rxe1', 'Bxd3', 'Qxd3', 'Ne4', 'b5', 'Ne7', 'Re2', 'Re8', 'b6', 'axb6', 'Qb1', 'Nc3', 'Qb2', 'Nxe2+', 'Qxe2', 'Nf5', 'Qxe8+', 'Qd8', 'Qxf7', 'Nh4', 'Qxg7', 'Nxf3+', 'gxf3', 'c5', 'Qxh7', 'Qg5+', 'Kh1', 'c4', 'Qh3+', 'Kb8', 'Qh8+', 'Ka7', 'Nc5', 'bxc5', 'dxc5', 'Qc1+', 'Kg2', 'Qxa3', 'Qd4', 'c3', 'c6+', 'Kb8', 'Qe5+', 'Ka7', 'c7', 'c2', 'c8=Q', 'c1=Q', 'Qeb8+', 'Kb6', 'Qbxb7+', 'Ka5', 'Qca8#'];85;e4 e5 Nf3 Nc6 d3 Bc5 c3 Nf6 d4 exd4
Rated rapid game;https://lichess.org/vWA1ZQzR;2023.04.29;?;azimir;Salvaje_Unitario;1-0;1297;1274;;e4 e5 c3 Nf6 d3 d5 Bg5 Be7 exd5 Nxd5 Qa4+ Bd7 Bxe7 Qxe7 Qb3 Be6 Qxb7 O-O Qxa8 Ne3 fxe3 Qh4+ g3 Qe7 Qxa7 Nc6 Qa3 Qf6 Nd2 e4 Nxe4 Qf5 Bh3 Qh5 Bxe6 fxe6 Qc5 Qf7 Ke2 Qf1+ Rxf1 Rxf1 Kxf1;['e4', 'e5', 'c3', 'Nf6', 'd3', 'd5', 'Bg5', 'Be7', 'exd5', 'Nxd5', 'Qa4+', 'Bd7', 'Bxe7', 'Qxe7', 'Qb3', 'Be6', 'Qxb7', 'O-O', 'Qxa8', 'Ne3', 'fxe3', 'Qh4+', 'g3', 'Qe7', 'Qxa7', 'Nc6', 'Qa3', 'Qf6', 'Nd2', 'e4', 'Nxe4', 'Qf5', 'Bh3', 'Qh5', 'Bxe6', 'fxe6', 'Qc5', 'Qf7', 'Ke2', 'Qf1+', 'Rxf1', 'Rxf1', 'Kxf1'];43;e4 e5 c3 Nf6 d3 d5 Bg5 Be7 exd5 Nxd5
Rated rapid game;https://lichess.org/EHArgIA8;2023.04.29;?;hsonne;Salvaje_Unitario;0-1;1321;1266;;e4 e5 Nf3 Nc6 Bc4 f6 Nc3 d6 d3 Nge7 Be3 d5 Nxd5 Nxd5 Bxd5 Bd7 O-O Bd6 d4 Qe7 c3 O-O-O b4 g5 b5 g4 dxe5 gxf3 Qxf3 Qxe5 bxc6 Qxh2#;['e4', 'e5', 'Nf3', 'Nc6', 'Bc4', 'f6', 'Nc3', 'd6', 'd3', 'Nge7', 'Be3', 'd5', 'Nxd5', 'Nxd5', 'Bxd5', 'Bd7', 'O-O', 'Bd6', 'd4', 'Qe7', 'c3', 'O-O-O', 'b4', 'g5', 'b5', 'g4', 'dxe5', 'gxf3', 'Qxf3', 'Qxe5', 'bxc6', 'Qxh2#'];32;e4 e5 Nf3 Nc6 Bc4 f6 Nc3 d6 d3 Nge7
Rated rapid game;https://lichess.org/PrVsObfs;2023.04.29;?;Popcee;Salvaje_Unitario;1-0;1253;1273;;e4 e5 Nf3 d6 d4 f6 d5 c6 a4 cxd5 Qxd5 Ne7 Qb5+ Bd7 Qxb7 Nbc6 Nc3 Rb8 Qa6 Rb6 Qc4 Be6 Qxe6 g5 Bc4 d5 Bxd5 Nb4 Qf7+ Kd7 Be6+ Kc7 Nd5+ Kc6 Nxb6 Qxb6 Qe8+ Kd6 Qd7+ Kc5 Be3#;['e4', 'e5', 'Nf3', 'd6', 'd4', 'f6', 'd5', 'c6', 'a4', 'cxd5', 'Qxd5', 'Ne7', 'Qb5+', 'Bd7', 'Qxb7', 'Nbc6', 'Nc3', 'Rb8', 'Qa6', 'Rb6', 'Qc4', 'Be6', 'Qxe6', 'g5', 'Bc4', 'd5', 'Bxd5', 'Nb4', 'Qf7+', 'Kd7', 'Be6+', 'Kc7', 'Nd5+', 'Kc6', 'Nxb6', 'Qxb6', 'Qe8+', 'Kd6', 'Qd7+', 'Kc5', 'Be3#'];41;e4 e5 Nf3 d6 d4 f6 d5 c6 a4 cxd5
Rated rapid game;https://lichess.org/sNg3WfSi;2023.04.29;?;Salvaje_Unitario;regulargonzalez;0-1;1279;1295;;e4 c6 d4 d5 f3 c5 c3 dxe4 fxe4 e6 Bd3 b6 Nf3 Ba6 O-O Bxd3 Qxd3 Nf6 e5 Ng4 h3 Nh6 Bg5 Be7 h4 Ng4 Nbd2 Nd7 Ne4 Ndxe5 Rad1 Nxd3 Rxd3 c4 Rd2 f6 Bf4 f5 Ng3 Bxh4 Ne5 Nxe5 dxe5 Bxg3 Rxd8+ Rxd8 Bxg3 O-O b3 cxb3 axb3 Rd3 Be1 Re3 Bd2 Rxe5 Rf3 Rd8 Bc1 Rd1+ Rf1 Rxf1+ Kxf1 Ra5 b4 Ra1 Ke1 Rxc1+;['e4', 'c6', 'd4', 'd5', 'f3', 'c5', 'c3', 'dxe4', 'fxe4', 'e6', 'Bd3', 'b6', 'Nf3', 'Ba6', 'O-O', 'Bxd3', 'Qxd3', 'Nf6', 'e5', 'Ng4', 'h3', 'Nh6', 'Bg5', 'Be7', 'h4', 'Ng4', 'Nbd2', 'Nd7', 'Ne4', 'Ndxe5', 'Rad1', 'Nxd3', 'Rxd3', 'c4', 'Rd2', 'f6', 'Bf4', 'f5', 'Ng3', 'Bxh4', 'Ne5', 'Nxe5', 'dxe5', 'Bxg3', 'Rxd8+', 'Rxd8', 'Bxg3', 'O-O', 'b3', 'cxb3', 'axb3', 'Rd3', 'Be1', 'Re3', 'Bd2', 'Rxe5', 'Rf3', 'Rd8', 'Bc1', 'Rd1+', 'Rf1', 'Rxf1+', 'Kxf1', 'Ra5', 'b4', 'Ra1', 'Ke1', 'Rxc1+'];68;e4 c6 d4 d5 f3 c5 c3 dxe4 fxe4 e6
Rated rapid game;https://lichess.org/AQeiT7bD;2023.04.27;?;Salvaje_Unitario;mo-she7ta;1-0;1272;1317;;e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Nge7 b4 cxb4 cxb4 Nxb4 Bd3 Nxd3+ Qxd3 Nc6 Nc3 Bb4 Bd2 Ba5 O-O Bd7 Rab1 Rb8 Rfc1 O-O Nb5 Bxd2 Qxd2 a6 Nc3 Qc7 Ne2 a5 Nf4 Nb4 Rxc7 Rfc8 Rxd7 Rc2 Qd1 Rbc8 h3 Rxa2 Nh4 g6 Qg4 Rcc2 Rd8+ Kg7 Nh5+ Kh6 Nf6 Rxf2 Qg3 Nd3 Qxd3 g5 Qe3 Rfe2 Ng8+ Kh5 g4+ Kxh4 Qf3 f5 Rb3 Ra1+ Qf1 Rxf1+ Kxf1 Rd2 Ke1 Rh2 Nh6 a4 Rf3 Rxh3 Rxh3+ Kxh3 Rb8 a3 Rxb7 f4 Ra7 f3 Rxa3 Kg2 Ra2+ f2+ Rxf2+ Kg1 Nf7 Kh1 Nd8 h5 gxh5 g4 Nxe6 g3 Rf1+ Kh2 Nf4 g2 Nxg2 Kxg2 h6 Kg3 h7 Kg2 h8=Q Kg3 Qg8+ Kh3 Rh1#;['e4', 'e6', 'd4', 'd5', 'e5', 'c5', 'c3', 'Nc6', 'Nf3', 'Nge7', 'b4', 'cxb4', 'cxb4', 'Nxb4', 'Bd3', 'Nxd3+', 'Qxd3', 'Nc6', 'Nc3', 'Bb4', 'Bd2', 'Ba5', 'O-O', 'Bd7', 'Rab1', 'Rb8', 'Rfc1', 'O-O', 'Nb5', 'Bxd2', 'Qxd2', 'a6', 'Nc3', 'Qc7', 'Ne2', 'a5', 'Nf4', 'Nb4', 'Rxc7', 'Rfc8', 'Rxd7', 'Rc2', 'Qd1', 'Rbc8', 'h3', 'Rxa2', 'Nh4', 'g6', 'Qg4', 'Rcc2', 'Rd8+', 'Kg7', 'Nh5+', 'Kh6', 'Nf6', 'Rxf2', 'Qg3', 'Nd3', 'Qxd3', 'g5', 'Qe3', 'Rfe2', 'Ng8+', 'Kh5', 'g4+', 'Kxh4', 'Qf3', 'f5', 'Rb3', 'Ra1+', 'Qf1', 'Rxf1+', 'Kxf1', 'Rd2', 'Ke1', 'Rh2', 'Nh6', 'a4', 'Rf3', 'Rxh3', 'Rxh3+', 'Kxh3', 'Rb8', 'a3', 'Rxb7', 'f4', 'Ra7', 'f3', 'Rxa3', 'Kg2', 'Ra2+', 'f2+', 'Rxf2+', 'Kg1', 'Nf7', 'Kh1', 'Nd8', 'h5', 'gxh5', 'g4', 'Nxe6', 'g3', 'Rf1+', 'Kh2', 'Nf4', 'g2', 'Nxg2', 'Kxg2', 'h6', 'Kg3', 'h7', 'Kg2', 'h8=Q', 'Kg3', 'Qg8+', 'Kh3', 'Rh1#'];117;e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Nge7
Rated rapid game;https://lichess.org/2iSIrg88;2023.04.27;?;Salvaje_Unitario;Popcee;1-0;1264;1275;;e4 e5 Nf3 Nc6 d3 f6 Nc3 d6 Be3 Bg4 h3 Bh5 g4 Bg6 d4 h5 g5 Bf7 d5 Nce7 Rg1 f5 exf5 g6 f6 Bxd5 Nxd5 Nf5 f7+ Kxf7 Nxe5+ dxe5 Bc4 c6 Nf6+ Kg7 Nxg8 Rxg8 Bxg8 Kxg8 Qe2 Bb4+ c3 Ba5 Rd1 Qf8 Qc4+ Kh7 Rd7+ Ne7 Bc5 Qg8 Rxe7+ Kh8 Qe4 b6 Qxe5+ Qg7 Qxg7#;['e4', 'e5', 'Nf3', 'Nc6', 'd3', 'f6', 'Nc3', 'd6', 'Be3', 'Bg4', 'h3', 'Bh5', 'g4', 'Bg6', 'd4', 'h5', 'g5', 'Bf7', 'd5', 'Nce7', 'Rg1', 'f5', 'exf5', 'g6', 'f6', 'Bxd5', 'Nxd5', 'Nf5', 'f7+', 'Kxf7', 'Nxe5+', 'dxe5', 'Bc4', 'c6', 'Nf6+', 'Kg7', 'Nxg8', 'Rxg8', 'Bxg8', 'Kxg8', 'Qe2', 'Bb4+', 'c3', 'Ba5', 'Rd1', 'Qf8', 'Qc4+', 'Kh7', 'Rd7+', 'Ne7', 'Bc5', 'Qg8', 'Rxe7+', 'Kh8', 'Qe4', 'b6', 'Qxe5+', 'Qg7', 'Qxg7#'];59;e4 e5 Nf3 Nc6 d3 f6 Nc3 d6 Be3 Bg4
Rated rapid game;https://lichess.org/zmGYLtkB;2023.04.23;?;nwadinigwevictor;Salvaje_Unitario;0-1;1302;1257;;e4 e5 Bc4 c6 d3 d5 exd5 cxd5 Bb3 Nc6 Ba4 Bd7 Bxc6 bxc6 a3 f5 h3 f4 Nf3 Bd6 O-O Nf6 Re1 O-O Nxe5 Bxe5 Rxe5 Re8 Rxe8+ Qxe8 Bxf4 Qg6 Qf3 Rf8 c4 d4 b4 Nh5 Nd2 Rxf4 Qe2 Bxh3 g3 Nxg3 fxg3 Qxg3+ Kh1 Rh4 Nf1 Bg4+ Qh2 Bf3#;['e4', 'e5', 'Bc4', 'c6', 'd3', 'd5', 'exd5', 'cxd5', 'Bb3', 'Nc6', 'Ba4', 'Bd7', 'Bxc6', 'bxc6', 'a3', 'f5', 'h3', 'f4', 'Nf3', 'Bd6', 'O-O', 'Nf6', 'Re1', 'O-O', 'Nxe5', 'Bxe5', 'Rxe5', 'Re8', 'Rxe8+', 'Qxe8', 'Bxf4', 'Qg6', 'Qf3', 'Rf8', 'c4', 'd4', 'b4', 'Nh5', 'Nd2', 'Rxf4', 'Qe2', 'Bxh3', 'g3', 'Nxg3', 'fxg3', 'Qxg3+', 'Kh1', 'Rh4', 'Nf1', 'Bg4+', 'Qh2', 'Bf3#'];52;e4 e5 Bc4 c6 d3 d5 exd5 cxd5 Bb3 Nc6
Rated rapid game;https://lichess.org/Fx1NkY51;2023.04.23;?;lino_mocchetti;Salvaje_Unitario;0-1;1185;1251;;e4 e5 Bc4 c6 Nc3 Nf6 Nf3 d5 exd5 cxd5 Bb5+ Nc6 O-O e4 Nd4 a6 Ba4 b5 Bb3 Nxd4 Bxd5 Nxd5 Nxd5 Qxd5 c3 Nf5 d4 Nh4 Be3 Bd6 g3 Nf3+ Kg2 Bh3+ Kxh3 Qh5+ Kg2 Nh4+ gxh4 Qxh4 Kh1 Qxh2#;['e4', 'e5', 'Bc4', 'c6', 'Nc3', 'Nf6', 'Nf3', 'd5', 'exd5', 'cxd5', 'Bb5+', 'Nc6', 'O-O', 'e4', 'Nd4', 'a6', 'Ba4', 'b5', 'Bb3', 'Nxd4', 'Bxd5', 'Nxd5', 'Nxd5', 'Qxd5', 'c3', 'Nf5', 'd4', 'Nh4', 'Be3', 'Bd6', 'g3', 'Nf3+', 'Kg2', 'Bh3+', 'Kxh3', 'Qh5+', 'Kg2', 'Nh4+', 'gxh4', 'Qxh4', 'Kh1', 'Qxh2#'];42;e4 e5 Bc4 c6 Nc3 Nf6 Nf3 d5 exd5 cxd5
Rated rapid game;https://lichess.org/Z9nPgM6P;2023.04.23;?;Salvaje_Unitario;tonymc71;0-1;1258;1276;;e4 e5 Nf3 Nf6 Nc3 Bc5 Bc4 Ng4 O-O Nc6 Ng5 Qxg5 h3 Qf4 hxg4 d6 g3 Qg5 d3 Qg6 Nd5 Bxg4 Nxc7+ Kd7 Bxf7 Bxd1 Bxg6 Kxc7 Rxd1 hxg6 d4 Nxd4 Rd2 Rh3 c3 Nf3+;['e4', 'e5', 'Nf3', 'Nf6', 'Nc3', 'Bc5', 'Bc4', 'Ng4', 'O-O', 'Nc6', 'Ng5', 'Qxg5', 'h3', 'Qf4', 'hxg4', 'd6', 'g3', 'Qg5', 'd3', 'Qg6', 'Nd5', 'Bxg4', 'Nxc7+', 'Kd7', 'Bxf7', 'Bxd1', 'Bxg6', 'Kxc7', 'Rxd1', 'hxg6', 'd4', 'Nxd4', 'Rd2', 'Rh3', 'c3', 'Nf3+'];36;e4 e5 Nf3 Nf6 Nc3 Bc5 Bc4 Ng4 O-O Nc6
Rated rapid game;https://lichess.org/DdNBSoRI;2023.04.20;?;horangmalco;Salvaje_Unitario;1-0;1275;1264;;e4 e5 Nf3 Nf6 Nxe5 Nxe4 d4 d6 Nc4 d5 Ne5 f5 Qf3 g5 c4 c6 cxd5 Qxd5 Qh5+ Kd8 Nf7+ Ke7 Nxh8 Be6 Qxh7+ Kf6 Qg6+ Ke7 Qh7+ Kf6 Ng6 Bb4+ Nc3 Qxd4 Bd3 Qxf2+ Kd1 Nxc3+ bxc3 Bxc3 Qh8+ Kxg6 Qxc3 Na6 g4 Rd8 gxf5+ Bxf5 Rf1 Rxd3+ Qxd3 Bxd3 Rxf2 Nb4 Rb1 Bc2+ Kd2 Bxb1 a3 Nd5 Rg2 Be4 Rg4 Bf3 Rg3 g4 h3 Nf6 hxg4 Bxg4 Ke3 Kf5 Bb2 Nh5 Rg1 b5 Rf1+ Kg6 Bd4 Kg5 Bxa7 Ng3 Rc1 Nf5+ Kf2 Nd4 Bxd4;['e4', 'e5', 'Nf3', 'Nf6', 'Nxe5', 'Nxe4', 'd4', 'd6', 'Nc4', 'd5', 'Ne5', 'f5', 'Qf3', 'g5', 'c4', 'c6', 'cxd5', 'Qxd5', 'Qh5+', 'Kd8', 'Nf7+', 'Ke7', 'Nxh8', 'Be6', 'Qxh7+', 'Kf6', 'Qg6+', 'Ke7', 'Qh7+', 'Kf6', 'Ng6', 'Bb4+', 'Nc3', 'Qxd4', 'Bd3', 'Qxf2+', 'Kd1', 'Nxc3+', 'bxc3', 'Bxc3', 'Qh8+', 'Kxg6', 'Qxc3', 'Na6', 'g4', 'Rd8', 'gxf5+', 'Bxf5', 'Rf1', 'Rxd3+', 'Qxd3', 'Bxd3', 'Rxf2', 'Nb4', 'Rb1', 'Bc2+', 'Kd2', 'Bxb1', 'a3', 'Nd5', 'Rg2', 'Be4', 'Rg4', 'Bf3', 'Rg3', 'g4', 'h3', 'Nf6', 'hxg4', 'Bxg4', 'Ke3', 'Kf5', 'Bb2', 'Nh5', 'Rg1', 'b5', 'Rf1+', 'Kg6', 'Bd4', 'Kg5', 'Bxa7', 'Ng3', 'Rc1', 'Nf5+', 'Kf2', 'Nd4', 'Bxd4'];87;e4 e5 Nf3 Nf6 Nxe5 Nxe4 d4 d6 Nc4 d5
Rated rapid game;https://lichess.org/K8yxzgfe;2023.04.16;?;Salvaje_Unitario;vital_v_d;0-1;1270;1270;;e4 e5 f3 Nc6 Nc3 Nf6 Bc4 Bc5 g4 d6 g5 Nh5 Nh3 Bxh3 Nd5 Nf4 Nxf4 exf4 g6 hxg6 Rg1 Qh4+ Ke2 O-O-O Bxf7 Bxg1 Bxg6 Qf2+ Kd3 Bxh2 b3 Ne5+ Kc3 Nxg6 Bb2;['e4', 'e5', 'f3', 'Nc6', 'Nc3', 'Nf6', 'Bc4', 'Bc5', 'g4', 'd6', 'g5', 'Nh5', 'Nh3', 'Bxh3', 'Nd5', 'Nf4', 'Nxf4', 'exf4', 'g6', 'hxg6', 'Rg1', 'Qh4+', 'Ke2', 'O-O-O', 'Bxf7', 'Bxg1', 'Bxg6', 'Qf2+', 'Kd3', 'Bxh2', 'b3', 'Ne5+', 'Kc3', 'Nxg6', 'Bb2'];35;e4 e5 f3 Nc6 Nc3 Nf6 Bc4 Bc5 g4 d6
Rated rapid game;https://lichess.org/DEnKehau;2023.04.16;?;LANIN_CHESS;Salvaje_Unitario;1-0;1269;1276;;e4 e5 Nf3 Nc6 Bb5 a6 Ba4 b5 Bb3 Na5 c3 c5 Bc2 c4 Nxe5 Bd6 d4 cxd3 Qf3 Nh6 Bxh6 Qe7 Bxg7 Rg8 Ng6 fxg6 Bh6 dxc2 O-O cxb1=Q Raxb1 Nc4 Rbe1 Nd2 Qd3 Nxf1 Qd5 Bxh2+ Kxf1 Ra7 Qxg8+ Qf8 Bxf8 Kd8 Bc5+ Kc7 Bxa7 Kb7 Bd4;['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'b5', 'Bb3', 'Na5', 'c3', 'c5', 'Bc2', 'c4', 'Nxe5', 'Bd6', 'd4', 'cxd3', 'Qf3', 'Nh6', 'Bxh6', 'Qe7', 'Bxg7', 'Rg8', 'Ng6', 'fxg6', 'Bh6', 'dxc2', 'O-O', 'cxb1=Q', 'Raxb1', 'Nc4', 'Rbe1', 'Nd2', 'Qd3', 'Nxf1', 'Qd5', 'Bxh2+', 'Kxf1', 'Ra7', 'Qxg8+', 'Qf8', 'Bxf8', 'Kd8', 'Bc5+', 'Kc7', 'Bxa7', 'Kb7', 'Bd4'];49;e4 e5 Nf3 Nc6 Bb5 a6 Ba4 b5 Bb3 Na5
